id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27454948,Private room in the PLAZA for one or two!,206887100,Wenli,Centro,Palacio,40.42051,-3.70848,Private room,30,1,1,2018-08-11,0.05,1,0
27455355,Fantastic apartment near by Retiro!,90225307,May,Retiro,Pacífico,40.40666,-3.67703,Entire home/apt,115,2,37,2020-04-10,1.72,1,364
27458738,Lovely apartment in the heart of Madrid- JyM-,71864579,Olivier,Centro,Embajadores,40.40927,-3.7035,Entire home/apt,60,3,51,2020-02-10,2.42,2,106
27461599,Apartamento tipo estudio Gran Via,206942792,Giormary,Centro,Universidad,40.42209,-3.70344,Entire home/apt,75,30,36,2020-03-05,1.75,16,65
27464820,Apartment Ground Floor 4 pax - Roisa Suites,198446015,Roisa,Centro,Embajadores,40.4099,-3.70942,Entire home/apt,450,1,2,2019-01-01,0.11,6,348
27464833,Apartment Ground Floor 3 pax - Roisa Suites,198446015,Roisa,Centro,Embajadores,40.40991,-3.70859,Entire home/apt,400,1,0,,,6,348
27464845,One-Bedroom Apartment - Roisa Suites,198446015,Roisa,Centro,Palacio,40.40952,-3.71014,Entire home/apt,500,1,2,2019-05-04,0.10,6,348
27464890,Apartment with balcony - Roisa Suites,198446015,Roisa,Centro,Embajadores,40.40833,-3.70861,Entire home/apt,500,1,8,2019-07-06,0.40,6,1
27464904,Penthouse One-Bedroom Apartment - Roisa Suites,198446015,Roisa,Centro,Embajadores,40.40827,-3.71073,Entire home/apt,600,1,2,2019-10-06,0.12,6,345
27464912,Penthouse Two-Bedrooms with Terrace - Roisa Suites,198446015,Roisa,Centro,Embajadores,40.4086,-3.71048,Entire home/apt,800,1,1,2019-07-03,0.09,6,348
27464980,Junior Suite with Balcony - Hostel Boutique Roisa,198434043,Hostel Boutique,Chamartín,Hispanoamérica,40.45455,-3.67888,Private room,500,1,5,2020-02-17,0.36,3,321
27465016,Double Room - Hostel Boutique Roisa,198434043,Hostel Boutique,Chamartín,Hispanoamérica,40.45496,-3.67886,Private room,300,1,4,2020-01-25,0.45,3,321
27465022,One Bedroom Apartment - Roisa Centro,198455622,Roisa,Centro,Universidad,40.42923,-3.70572,Entire home/apt,600,1,1,2019-04-08,0.07,8,337
27472986,PALACIO REAL+APARTAMENTO ESTUDIO+2PERSONAS+WIFI,207045737,Ana,Centro,Palacio,40.41298,-3.7122,Entire home/apt,40,2,77,2020-03-17,3.60,2,14
27476688,Boutique Loft with Garden Terrace,107879635,Javier,Centro,Cortes,40.41251,-3.69758,Entire home/apt,76,3,73,2020-03-15,3.53,3,234
27478046,Tranquila y Acogedora Buardilla en el centro.,36655351,Conchi,Retiro,Pacífico,40.40421,-3.68254,Entire home/apt,50,2,90,2020-03-13,4.38,4,0
27485365,Apartamento a 5 minutos de la Gran Vía.,206837080,Patrick,Centro,Universidad,40.42727,-3.70719,Entire home/apt,115,2,31,2019-07-19,1.51,1,0
27485698,"Comfortable, cozy and central room in Madrid",207142187,Fernando,Centro,Embajadores,40.40739,-3.70245,Private room,17,2,2,2018-12-10,0.09,1,0
27485790,Beautiful penthouse next to Plaza Mayor,183781509,Jose,Centro,Palacio,40.41259,-3.70918,Entire home/apt,54,1,92,2020-03-08,4.33,2,13
27491573,GRAN VIA+SOL+ESTUDIO+PEQUEÑO+2PERSONAS+WIFI+CENTRO,207045737,Ana,Centro,Universidad,40.42033,-3.7044,Entire home/apt,40,2,84,2020-03-12,3.89,2,12
27492876,"Charming Atocha - In the center, Newly renovated",207213961,Jose,Centro,Cortes,40.41394,-3.70028,Entire home/apt,34,1,0,,,1,223
27499063,Isabel - Madflats Collection,112373304,Daniel,Centro,Embajadores,40.41039,-3.7087,Entire home/apt,139,1,19,2019-12-27,0.90,53,365
27501996,Habitación en piso reformado,207320994,Jose Miguel,Arganzuela,Acacias,40.40022,-3.70024,Private room,15,1,0,,,1,0
27505441,Cozy spacious studio next to Ventas Madrid,5549059,Ekaterina,Ciudad Lineal,Ventas,40.4268,-3.65898,Entire home/apt,50,4,1,2018-08-29,0.05,1,0
27505790,"Cómodo, moderno y bien situado",138441654,Carlos,Usera,Moscardó,40.38982,-3.701,Private room,37,1,16,2019-10-12,0.81,2,0
27506135,Zoko Suites I,102947901,Claudia,Centro,Embajadores,40.40844,-3.70725,Entire home/apt,100,1,37,2020-03-04,1.80,236,0
27506141,Zoko Suites II,102947901,Claudia,Centro,Embajadores,40.40969,-3.70551,Entire home/apt,100,1,27,2020-01-05,1.36,236,0
27506143,Zoko Suites III,102947901,Claudia,Centro,Embajadores,40.40844,-3.70524,Entire home/apt,100,1,24,2019-11-17,1.18,236,221
27513528,Moderno apartamento céntrico y tranquilo,54835020,Victor,Latina,Puerta del Angel,40.40609,-3.73386,Entire home/apt,61,4,3,2019-01-02,0.14,1,0
27515656,Habitación  con baño privado en Centro Madrid,96410567,Tianwei,Ciudad Lineal,Quintana,40.43969,-3.64407,Private room,18,3,47,2020-02-16,2.25,2,0
27519494,Habitacion en puerta del Sol para 1 o 2 huespedes,133997838,Jorge,Centro,Sol,40.4153,-3.7039,Private room,22,1,4,2018-08-25,0.19,4,0
27521274,"***Queen Room with shower, in Heart of Madrid***",174460397,Parsa,Centro,Palacio,40.41861,-3.71005,Private room,38,1,3,2019-10-07,0.16,16,30
27523613,"***King Room in Heart of Madrid, Sol**",174460397,Parsa,Centro,Palacio,40.41771,-3.71035,Private room,37,1,4,2019-09-12,0.19,16,89
27525090,Habitaciòn a 5 paradas de Plaza de España,207473724,Jose,Latina,Campamento,40.39655,-3.76972,Private room,18,1,0,,,2,318
27534505,APARTAMENTO ENTERO con capacidad para 4 personas,204727624,Maria,Centro,Embajadores,40.40928,-3.69881,Entire home/apt,67,1,78,2020-03-08,3.80,1,180
27534567,APARTAMENTO RECIEN REFORMADO JUNTO AL RETIRO,11583160,Jose,Retiro,Ibiza,40.41804,-3.67761,Entire home/apt,115,10,7,2020-02-03,0.36,1,150
27536029,Sofabed for traveler in a bright living room,36151989,Enio,Salamanca,Fuente del Berro,40.42838,-3.66633,Shared room,12,1,3,2020-01-28,0.15,1,0
27538775,Apartamento centrico/Sol,189945292,Hamsa,Centro,Sol,40.41825,-3.70049,Entire home/apt,75,2,13,2019-11-03,0.62,4,54
27541753,PICASSO-AZCA ZONA FINANCIERA,1408525,Mad4Rent,Tetuán,Cuatro Caminos,40.45406,-3.69362,Entire home/apt,105,3,3,2019-04-29,0.15,56,350
27543148,Moncloa 10min TEMPLO DEBOD,70372531,Aitor,Chamberí,Vallehermoso,40.44109,-3.71152,Entire home/apt,129,1,81,2020-03-08,3.82,1,359
27545172,"Cozy & Lovely apartment in Opera, near Royal Palace and Sol",156755482,Luis,Centro,Palacio,40.41699,-3.70896,Entire home/apt,125,1,70,2020-03-17,3.42,8,99
27545889,APTO1 EN  CENTRO HISTÓRICO. PLAZA DE LA VILLA.,204763308,Luis,Centro,Palacio,40.41531,-3.70982,Entire home/apt,90,1,60,2020-02-22,2.93,3,180
27547622,Modern apt in the centre. Opt. parking.,207833768,Emilia,Arganzuela,Imperial,40.40513,-3.71428,Entire home/apt,79,3,90,2020-03-12,4.32,1,221
27548711,Retiro Little Sweet Home,52243178,Sergio,Retiro,Adelfas,40.40092,-3.67217,Entire home/apt,75,20,57,2020-03-08,2.66,5,74
27549592,"Apartment Barajas Airport, IFEMA.",207849253,Maria,San Blas - Canillejas,Rejas,40.44483,-3.58483,Entire home/apt,69,7,15,2020-02-28,0.70,1,180
27559425,PRADO Apartment I (2BR 2BT),17499500,Iakai Homes,Centro,Justicia,40.42027,-3.69994,Entire home/apt,94,1,40,2020-03-05,1.97,35,301
27563796,(*.*) Don’t Miss this Opportunity In Center (*.*),174460397,Parsa,Centro,Sol,40.416,-3.70113,Entire home/apt,49,1,19,2019-06-07,0.89,16,0
27564347,Tranquilidad y ambiente en Lavapies,75891046,Salvador,Centro,Embajadores,40.41162,-3.70279,Private room,30,4,59,2020-03-17,2.84,2,0
27565531,Bright Apartment in La Latina (centre),28516789,Irene,Centro,Palacio,40.4096,-3.7113,Entire home/apt,40,2,2,2018-09-24,0.10,1,0
27565665,Cuarto de invitados,207975855,Brownie,Barajas,Timón,40.47236,-3.58532,Private room,40,1,10,2019-12-09,0.55,2,0
27565769,IFEMA-Airport III Apartment,58180200,Carlos,Hortaleza,Pinar del Rey,40.47894,-3.64644,Entire home/apt,60,2,18,2020-03-02,0.90,9,106
27566188,Luminosa habitación con terraza en Guindalera,2911538,Margarita L,Salamanca,Guindalera,40.43476,-3.66937,Private room,25,2,4,2019-08-17,0.21,3,30
27568710,Modern Room w/ Double Bed - Gran Vía/Sol (2PAX),203487319,Luli,Centro,Sol,40.41804,-3.70223,Private room,89,1,20,2020-02-20,0.98,3,32
27568742,New and Modern Single Room (1PAX) - Gran Vía/Sol,203487319,Luli,Centro,Universidad,40.42012,-3.70256,Private room,50,1,78,2020-02-24,3.80,3,1
27568783,New and Modern Twin Bedroom - Gran Vía/Sol,203487319,Luli,Centro,Sol,40.41828,-3.70266,Private room,82,1,25,2020-02-10,1.21,3,0
27570262,Apartamento puerta del sol,1648996,Elisabeth,Centro,Sol,40.415,-3.70498,Entire home/apt,53,1,3,2019-06-02,0.14,2,0
27571562,Piso luminoso exterior en el Centro,105712842,Modesta,Arganzuela,Acacias,40.4046,-3.70763,Entire home/apt,95,2,2,2018-08-30,0.10,2,0
27572813,CENTRAL MADRID | MODERN APARTMENT | BRIGHT & COZY,115053570,Mariola,Centro,Sol,40.4148,-3.70351,Entire home/apt,45,1,47,2020-03-05,2.41,10,279
27572842,PLAZA MAYOR | MODERN APARTMENT | NEAR EVERYTHING,115053570,Mariola,Centro,Sol,40.4148,-3.70351,Entire home/apt,45,1,51,2020-03-18,3.10,10,291
27575978,Habitación en piso con vistas en Chueca,53795046,Irene,Centro,Justicia,40.42072,-3.69464,Private room,50,1,1,2018-09-17,0.05,1,0
27577247,Charming 3 bedroom,23067090,Rafael,Salamanca,Goya,40.42543,-3.67713,Entire home/apt,100,30,1,2019-06-30,0.09,1,0
27588256,Velázquez X - Bonito apartamento de 1 dormitorio,32046323,Juan,Salamanca,Recoletos,40.42616,-3.68352,Entire home/apt,181,30,0,,,79,348
27589208,Elegant and modern apart. Perfect for families.,4839888,Alicia,Chamberí,Gaztambide,40.43541,-3.71807,Entire home/apt,125,2,82,2020-03-09,3.95,10,323
27590065,RETIRO PARK SALAMANCA PRADO  2BR WIFI,27607042,Alfonso,Retiro,Ibiza,40.41675,-3.67724,Entire home/apt,90,5,5,2019-11-01,0.25,6,365
27592490,Piso al lado del Madrid Río en Marqués de Vadillo,22432194,Rodrigo,Carabanchel,San Isidro,40.39734,-3.71796,Private room,42,2,59,2020-03-16,2.87,1,364
27594853,Precioso Apto.  Santiago Bernabéu en P. La Habana,40877988,Raul,Chamartín,El Viso,40.44767,-3.68939,Entire home/apt,92,3,66,2020-03-08,3.41,64,92
27595249,Madrid Center: Palacio Real,207940934,Jorge Y Angelika,Moncloa - Aravaca,Argüelles,40.42166,-3.71519,Private room,34,1,76,2020-03-02,3.59,7,349
27595270,Madrid Center: Palacio Real,207940934,Jorge Y Angelika,Moncloa - Aravaca,Argüelles,40.42139,-3.71514,Private room,34,1,68,2020-02-13,3.24,7,364
27595285,Madrid Center: Palacio Real,207940934,Jorge Y Angelika,Moncloa - Aravaca,Argüelles,40.42138,-3.71567,Private room,34,1,70,2020-03-07,3.41,7,364
27595304,Madrid Center: Palacio Real,207940934,Jorge Y Angelika,Moncloa - Aravaca,Argüelles,40.42151,-3.71635,Private room,34,1,65,2020-03-09,3.13,7,364
27596030,COMFORTABLE DUPLEX 4 GUESTS IN C/PRINCIPE (SOL),96804915,Gius,Centro,Cortes,40.41617,-3.70005,Entire home/apt,70,2,17,2020-01-08,0.82,12,1
27596114,Habitación en Madrid en piso compartido,208220223,Salva,Chamberí,Vallehermoso,40.44582,-3.71095,Entire home/apt,30,1,0,,,1,0
27597007,Loft Tres Peces,44267738,Madrid Central,Centro,Embajadores,40.41164,-3.6982,Entire home/apt,978,1,30,2019-12-11,1.44,31,102
27597194,Loft Princess,44267738,Madrid Central,Centro,Universidad,40.42599,-3.71279,Entire home/apt,978,1,9,2019-11-14,0.78,31,102
27598078,Great apartment 50mt away from Gran Via 2BR -6PAX-,208240099,Oscar,Centro,Universidad,40.42312,-3.70692,Entire home/apt,80,3,25,2019-06-02,1.26,1,105
27598588,Apartamento tipo estudio Gran Vía II,206942792,Giormary,Centro,Universidad,40.42335,-3.70235,Entire home/apt,69,30,18,2020-03-04,0.89,16,65
27598602,Royal Family,44267738,Madrid Central,Salamanca,Goya,40.42618,-3.6788,Entire home/apt,978,1,20,2020-02-05,0.95,31,0
27600847,Gran Vía VI falso,99018982,Alterhome,Centro,Universidad,40.42162,-3.70715,Entire home/apt,173,1,0,,,120,105
27602205,Habitación en Madrid Delicias,100037143,Diego,Arganzuela,Chopera,40.39585,-3.6976,Private room,26,1,7,2018-12-27,0.33,1,0
27607018,Vivienda independiente en Madrid Moncloa,167985730,Adolfo,Chamberí,Gaztambide,40.43352,-3.71507,Private room,250,1,0,,,1,180
27608085,Cozy apartment  in Salamanca Madrid,26384033,Patricia,Salamanca,Goya,40.42387,-3.66986,Entire home/apt,70,2,46,2020-03-14,2.44,1,154
27609339,Portazgo  H1 地铁直达市中心靠近Atocha车站单人房间,106947145,Lesley,Puente de Vallecas,Numancia,40.39435,-3.66021,Private room,25,15,0,,,26,323
27609798,habitación en Sol Madrid,133997838,Jorge,Centro,Sol,40.41524,-3.70245,Private room,29,2,2,2019-08-06,0.20,4,0
27618411,***Super Master Room in Heart of Madrid***,174460397,Parsa,Centro,Palacio,40.41877,-3.70999,Private room,37,1,4,2020-02-18,0.19,16,90
27621375,Apartamento En Madrid,208239275,Katherine,Latina,Lucero,40.40628,-3.74914,Private room,30,1,0,,,2,89
27621844,APTO2 EN CENTRO HISTÓRICO. PLAZA DE LA VILLA.,204763308,Luis,Centro,Palacio,40.41531,-3.70982,Entire home/apt,90,1,53,2020-03-05,2.55,3,0
27623980,MODERN STYLISH  APARTMENT | PUERTA DEL SOL,208452918,Ana,Centro,Sol,40.41671,-3.70811,Entire home/apt,65,7,79,2020-02-25,3.84,1,351
27626188,"In Malasaña, luxurious and huge apartment",10026212,David,Centro,Universidad,40.42339,-3.70541,Entire home/apt,227,1,49,2020-03-08,2.42,19,0
27626630,Habitación céntrica cerca del Palacio Real.,208472453,Marc,Arganzuela,Imperial,40.41035,-3.71975,Private room,27,8,8,2020-02-07,0.43,1,0
27627202,Apartment in Madrid City Center,14241492,Luis,Centro,Embajadores,40.40641,-3.70012,Entire home/apt,59,3,1,2019-06-07,0.09,1,62
27632789,3 bd apartment in the HEART of the city. CHUECA :),207521732,Marcos Y Natalia.,Centro,Justicia,40.42515,-3.6961,Entire home/apt,105,2,89,2020-03-03,4.17,2,33
27647396,Cozy Madrid Apartment in chic neighbourhood,77128292,Gaya,Chamberí,Almagro,40.43522,-3.69224,Entire home/apt,60,7,2,2018-09-28,0.10,1,0
27651060,LUMINOSO APARTAMENTO IDEAL PARA PAREJAS - CENTRO,208655215,Andrea,Centro,Justicia,40.42058,-3.69886,Entire home/apt,70,3,19,2020-03-03,0.94,1,0
27651310,Stylish apartment in Barrio Salamanca,11233926,Gabriel,Salamanca,Goya,40.42749,-3.67916,Entire home/apt,120,2,8,2019-09-30,0.45,22,318
27653722,Rio Plaza I,102947901,Claudia,Usera,Almendrales,40.38675,-3.69983,Entire home/apt,55,1,4,2018-12-28,0.20,236,215
27653724,Rio Plaza II,102947901,Claudia,Usera,Almendrales,40.38672,-3.70138,Entire home/apt,55,1,1,2019-05-07,0.08,236,216
27653732,Rio Plaza III,102947901,Claudia,Usera,Almendrales,40.38641,-3.69943,Entire home/apt,55,1,1,2019-06-02,0.09,236,220
27653739,Rio Plaza IV,102947901,Claudia,Usera,Moscardó,40.38825,-3.7009,Entire home/apt,55,1,0,,,236,220
27668673,Apartamento en el centro de Madrid,83027715,Celia,Centro,Embajadores,40.41258,-3.70136,Entire home/apt,48,3,1,2018-09-20,0.05,1,0
27670011,Habitacion y baño privado,208796657,Daiana Ileana,Barajas,Casco Histórico de Barajas,40.4757,-3.57686,Private room,40,1,152,2020-03-06,7.44,1,127
27670844,Habitacion privada en Goya,85868264,Adri,Salamanca,Goya,40.42526,-3.66888,Private room,30,1,1,2018-09-01,0.05,1,0
27672208,Apartament Royal Palace,206942792,Giormary,Centro,Palacio,40.40773,-3.71129,Entire home/apt,90,20,30,2020-02-18,1.49,16,0
27695272,Casa tranquila y luminosa,77505621,Carla,Carabanchel,San Isidro,40.39315,-3.73138,Private room,13,2,4,2019-09-06,0.19,2,320
27702437,BNBHolder Cute MALASAÑA,28786243,Emilio,Chamberí,Trafalgar,40.43167,-3.70307,Entire home/apt,35,1,29,2020-03-12,1.37,68,0
27710725,Coqueto Loft en Madrid Rio,91791604,Leira,Arganzuela,Acacias,40.39933,-3.70796,Entire home/apt,49,2,32,2020-03-17,1.62,2,365
27711320,Estudio céntrico/Sol,189945292,Hamsa,Centro,Sol,40.41735,-3.7016,Entire home/apt,55,2,37,2020-03-02,1.75,4,49
27718645,Ático En Madrid,24432499,Nico,Villaverde,Butarque,40.35518,-3.68279,Entire home/apt,69,2,0,,,1,0
27718788,"Habitación amplia,luminosa,con parking.Jorge Juan",31332952,Esperanza,Salamanca,Recoletos,40.42261,-3.68291,Private room,55,1,49,2020-03-09,2.73,1,90
27722203,Habitacion matrimonial con baño privado y desayuno,156842922,Georgian,Centro,Universidad,40.42031,-3.70171,Hotel room,65,2,3,2020-02-20,0.24,19,315
27722588,Habitacion con 2 camas con baño privado y desayuno,156842922,Georgian,Centro,Universidad,40.42187,-3.70171,Hotel room,65,2,0,,,19,302
27722761,Estudio familiar con cocina en centro de Madrid,156842922,Georgian,Centro,Universidad,40.4205,-3.70317,Entire home/apt,100,2,2,2020-03-01,0.78,19,360
27728077,Bonito apartamento a escasos minutos del centro,21633404,Tania,Arganzuela,Legazpi,40.38562,-3.69175,Entire home/apt,35,3,2,2019-01-22,0.12,1,0
27741228,ModernSafe  Suite In Serviced Apartment,115958974,Roberto,Usera,Almendrales,40.38092,-3.70087,Private room,951,1,0,,,1,365
27742552,"Ambiente Familiar, Cómodo y Tranquilo en Madrid",61655280,Lili,San Blas - Canillejas,Salvador,40.44137,-3.62988,Private room,30,1,28,2020-02-27,1.36,1,364
27743701,"Amazing 2 Bedroom apartment in ""La Latina IV""",28038703,Luxury Rentals Madrid,Centro,Palacio,40.41129,-3.7109,Entire home/apt,5000,3,21,2020-03-02,1.13,121,364
27744994,Apartamento Barrio Salamanca,192297897,José,Salamanca,Lista,40.43218,-3.67902,Entire home/apt,82,5,6,2019-06-02,0.29,4,0
27745568,Opera II,28038703,Luxury Rentals Madrid,Centro,Palacio,40.4183,-3.71167,Entire home/apt,5000,3,3,2020-02-18,0.53,121,364
27749295,Castilla 38,199943183,Victor,Tetuán,Bellas Vistas,40.45258,-3.70526,Entire home/apt,75,2,3,2019-06-03,0.14,6,0
27751455,Rento,209520564,Luis,Fuencarral - El Pardo,Valverde,40.4988,-3.68866,Entire home/apt,450,1,0,,,1,0
27753140,Spacious room in city center,161409569,Mario,Moncloa - Aravaca,Casa de Campo,40.42822,-3.72127,Private room,80,3,16,2020-01-01,0.79,1,0
27754172,ESTUDIO GRAN VIA,209544485,Alexander,Centro,Universidad,40.42093,-3.70318,Entire home/apt,40,1,74,2020-03-10,3.49,1,176
27754697,Cozy centric Apt in Modern Lavapies! Walk Madrid,209467824,Gaston,Centro,Embajadores,40.40988,-3.70132,Entire home/apt,79,2,57,2020-03-05,2.77,2,177
27757172,"Cama doble en la Calle Fuencarral, Trafalgar",62427169,Omar,Chamberí,Trafalgar,40.43024,-3.70222,Private room,22,3,8,2019-02-17,0.38,1,0
27766746,Habitacion con 2 camas con baño privado y desayuno,156842922,Georgian,Centro,Universidad,40.42139,-3.70176,Hotel room,65,2,0,,,19,1
27766893,Single room with private bathroom in Mádrid río,46377125,Mercedes,Usera,Almendrales,40.38603,-3.6992,Private room,30,3,21,2019-12-16,1.06,1,179
27778247,Madrid Departamento,10932380,Lucia,Barajas,Alameda de Osuna,40.45524,-3.59316,Entire home/apt,99,2,1,2018-09-13,0.05,1,0
27778267,Habitación En Ático con Terraza En Madrid,16202881,Asunción Victoria,Salamanca,Fuente del Berro,40.42493,-3.6668,Private room,40,1,50,2020-03-15,2.45,1,180
27780116,Centric Apt. in Lavapies next to Sol & Plaza Mayor,209467824,Gaston,Centro,Embajadores,40.41084,-3.69996,Entire home/apt,79,2,67,2020-03-17,3.26,2,180
27796084,Gran Vía; Callao. New Luxury,8447678,Esther,Centro,Universidad,40.42301,-3.7048,Entire home/apt,85,2,4,2018-11-11,0.20,2,138
27799271,Fantástico duplex con 2 terrazas,20507112,Sara,Carabanchel,San Isidro,40.39425,-3.72472,Entire home/apt,90,1,2,2018-08-22,0.09,1,64
27801615,Studio next to Plaza Mayor,209913894,Fernando,Centro,Sol,40.41698,-3.70654,Entire home/apt,47,1,39,2020-03-17,1.87,1,363
27802050,Justicia Apartment II,596469,Gabriel Avalos,Centro,Justicia,40.42528,-3.69316,Entire home/apt,200,1,3,2020-02-11,0.17,32,167
27807431,❤PENTHOUSE BEST TERRACE IN CHUECA-Free Cancelation,202764267,Victoria & Dani,Centro,Justicia,40.42367,-3.69607,Entire home/apt,94,5,133,2020-04-30,6.25,2,170
27809016,"Precioso apartamento ,wifi, familias y trabajo.",55914724,Gonzalo,Hortaleza,Canillas,40.46411,-3.63168,Entire home/apt,71,1,175,2020-04-15,8.33,4,336
27810889,BarceloMad,102947901,Claudia,Centro,Justicia,40.42818,-3.69958,Entire home/apt,93,1,1,2019-02-22,0.07,236,216
27818871,Jacobeo,195849171,Alis,Carabanchel,Buenavista,40.36467,-3.75972,Private room,18,1,24,2020-01-30,1.18,1,319
27819111,Beautiful apartment in Madrid with WIFI,99018982,Alterhome,Centro,Embajadores,40.41165,-3.70778,Entire home/apt,61,1,2,2020-03-08,0.25,120,355
27819112,Cozy apartment in Madrid with WIFI,99018982,Alterhome,Centro,Palacio,40.4135,-3.70901,Entire home/apt,53,1,7,2019-12-31,0.39,120,355
27820967,Enjoy Madrid Apartment,45621438,Miguel,Centro,Embajadores,40.40924,-3.6998,Entire home/apt,75,2,23,2020-01-01,1.30,12,0
27821435,La Latina de Madrid: de las mejores zonas de ocio,41858748,Emmy,Centro,Palacio,40.4117,-3.70861,Private room,38,1,42,2020-03-13,2.02,1,220
27821555,THE BEST Double room in CENTER OF MADRID. SOL.,209747890,Rodrigo,Centro,Sol,40.41872,-3.70184,Private room,25,1,3,2018-09-22,0.14,2,0
27822474,CALLE FUENCARRAL,113964618,Leadman Trade España,Centro,Justicia,40.42494,-3.69976,Entire home/apt,85,2,40,2020-03-01,1.95,2,51
27823799,GenovaMad,102947901,Claudia,Centro,Justicia,40.42494,-3.69405,Entire home/apt,45,1,3,2019-12-02,0.16,236,221
27823820,SenatorMad,102947901,Claudia,Centro,Palacio,40.42201,-3.71049,Entire home/apt,80,1,1,2020-02-20,0.35,236,221
27823825,TirsoMad,102947901,Claudia,Centro,Embajadores,40.41098,-3.70349,Entire home/apt,80,1,4,2019-11-23,0.49,236,200
